job_id,title,company,location,experience,salary,posted_date,apply_link,description,tags
010726929196,Senior LLM Engineer - RLHF & Alignment,Innodata India,Noida,Associate level,"{'minimumSalary': 0, 'maximumSalary': 0, 'currency': 'INR', 'hideSalary': True, 'variablePercentage': 0.0, 'minSalaryPerMonth': 0, 'maxSalaryPerMonth': 0, 'ctcBreakup': {}}",3 Days Ago,/job-listings-senior-llm-engineer-rlhf-alignment-innodata-india-pvt-ltd-noida-4-to-7-years-010726929196,"Deep familiarity with policy gradient methods: PPO stability,KL divergence constraints,reward shaping <br><br>Design human feedback collection pipelines: labeling rubrics,annotator calibration,and preference dataset curation <br><br>Experience with Direct Preference Optimization (DPO) and its variants as an RLHF alternative <br><br>Rust experience with ML tooling",LLM | C++ | Rapid Application Development | reward model training | data collection | RLHF | AI solutions | Python
010726022919,Senior LLM Engineer     RLHF   Alignment,Innodata India,Noida,Associate level,"{'minimumSalary': 0, 'maximumSalary': 0, 'currency': 'INR', 'hideSalary': True, 'variablePercentage': 0.0, 'minSalaryPerMonth': 0, 'maxSalaryPerMonth': 0, 'ctcBreakup': {}}",3 Days Ago,/job-listings-senior-llm-engineer-rlhf-alignment-innodata-india-noida-4-to-7-years-010726022919,"Senior LLM Engineer RLHF Alignment:

<p>Own and drive the full RLHF pipeline: data collection, reward model training, and RL fine-tuning using PPO, DPO, GRPO, and RLAIF</p><p>Design and run Supervised Fine-Tuning (SFT) pipelines on open-weight models (LLaMA, Mistral, Qwen) as the foundation for RLHF</p><p>Build and train reward models that accurately capture human preferences from annotation data</p><p>Design human feedback collection pipelines: labeling rubrics, annotator calibration, and preference dataset curation</p><p>Implement Constitutional AI and RLAIF techniques to reduce reliance on costly human annotation</p><p>Red team models post-training probing for jailbreaks, regressions, unsafe outputs, and alignment failures</p><p>Design and maintain evaluation benchmarks to measure alignment, safety, and capability before and after RL training</p><p>Optimize inference pipelines and runtimes (llama.cpp, vLLM, TensorRT) to serve aligned models efficiently at scale</p><p>Implement quantization strategies (INT4/INT8/FP8, LoRA, QLoRA) to deploy fine-tuned models on target hardware</p><p>Write and tune low-level C/C++ and Rust code for inference performance where Python cannot reach</p><p>Diagnose and resolve training instabilities, reward hacking, and production inference bugs under pressure</p><p>Stay at the frontier read alignment and RL papers weekly and translate findings into working experiments</p><div> <div><b> Core Requirements and Technical Skills </b> </div> <div>  Hands-on experience implementing RLHF end-to-end not just using libraries, but understanding the mechanics </div> <div>  Deep familiarity with policy gradient methods: PPO stability, KL divergence constraints, reward shaping </div> <div>  Experience with Direct Preference Optimization (DPO) and its variants as an RLHF alternative </div> <div>  Understanding of reward hacking, Goodharts Law, and mitigation strategies in RL training </div> <div>  Familiarity with RLAIF (RL from AI Feedback) and Constitutional AI approaches </div> <div>  Ability to design preference datasets and annotation rubrics that produce high-quality reward signal </div> <div>  Experience diagnosing training instabilities: reward collapse, mode collapse, KL divergence blowup </div> <div>  Python as the primary language for all training, fine-tuning, and evaluation pipelines </div> <div>  Strong mathematical foundation: RL theory, probability, linear algebra, optimization deep enough to derive loss functions and debug training dynamics </div> <div>  C and C++ for systems-level inference work, runtime contributions, and performance-critical paths </div> <div>  Rust experience with ML tooling. </div> <div>  Familiarity with transformer architecture, attention, tokenization, and how post-training interacts with pretraining </div> <div>  Experience with distributed training frameworks for large-scale fine-tuning </div> <div>  Experience with vector databases such as FAISS or Milvus </div> <div>  Familiarity with retrieval-augmented generation (RAG) pipelines </div> <div>  Experience integrating LLMs with external tools, APIs, and agent-based systems </div> <div>  Exposure to Rapid Application Development (RAD) approaches for building and iterating AI solutions efficiently </div></div><div>
</div>",Design Patterns | MVP | Optimization | Alignment | TDD | Rapid Application Development | Agile Software Development | Foundation
030726024963,Prompt Engineer,The Glove,India,Associate level,"{'minimumSalary': 0, 'maximumSalary': 0, 'currency': 'INR', 'hideSalary': True, 'variablePercentage': 0.0, 'minSalaryPerMonth': 0, 'maxSalaryPerMonth': 0, 'ctcBreakup': {}}",1 Day Ago,/job-listings-prompt-engineer-the-glove-india-2-to-7-years-030726024963,"Bachelors degree in Computer Science,AI,or related field<br><br>The ideal candidate should have a strong understanding of AI model behavior and experience improving AI-generated responses.  . Key Responsibilities <br><br>Experience working with GPT,Claude,Gemini,or Llama models",Prompt Engineering | Machine Learning | Python | Engineering | Machine
080626913730,AI Software Developer,Bitkraft Technologies,Mumbai,Associate level,"{'minimumSalary': 0, 'maximumSalary': 0, 'currency': 'INR', 'hideSalary': True, 'variablePercentage': 0.0, 'minSalaryPerMonth': 0, 'maxSalaryPerMonth': 0, 'ctcBreakup': {}}",4 Days Ago,/job-listings-ai-software-developer-bitkraft-technologies-mumbai-2-to-4-years-080626913730,"Experience working in Agile / Scrum environments<br><br> Strong experience in modern web application development using Reactjs,Vuejs,Angular,or equivalent frontend technologies<br><br>Experience designing and developing REST APIs and Microservices",AI Software Developer | Reactjs | Django | PostgreSQL | MySQL | code reviews | MongoDB | Vuejs
010726500538,Software Engineer- AI/Claude Developer,Barclays,Bengaluru,0-7 Yrs,"{'minimumSalary': 0, 'maximumSalary': 0, 'currency': 'INR', 'hideSalary': True, 'variablePercentage': 0.0, 'minSalaryPerMonth': 0, 'maxSalaryPerMonth': 0, 'ctcBreakup': {}}",3 Days Ago,/job-listings-software-engineer-ai-claude-developer-barclays-shared-services-bengaluru-0-to-7-years-010726500538,"Hands-on experience with (Cloud platforms (AWS preferred),Containerisation (Docker),Kubernetes-based deployments)<br><br>Experience integrating AI services into event-driven architectures (Kafka preferred)<br><br>Hands-on experience working with Claude (Anthropic APIs) or equivalent LLM platforms for code generation,automation,and developer workflows",Automation | Backend | Version control | GIT | Senior Analyst | Coding | Analytical | Unit testing
300626909041,LLM Full Stack Engineer,Accenture,Mumbai,Associate level,"{'minimumSalary': 0, 'maximumSalary': 0, 'currency': 'INR', 'hideSalary': True, 'variablePercentage': 0.0, 'minSalaryPerMonth': 0, 'maxSalaryPerMonth': 0, 'ctcBreakup': {}}",4 Days Ago,/job-listings-llm-full-stack-engineer-accenture-solutions-pvt-ltd-mumbai-3-to-8-years-300626909041,"<br /><br /><b>Project Role : </b>LLM Full Stack Engineer<br /><br /><br /><b>Project Role Description : </b>Develop and integrate applications with Large Language Models (LLMs) and other enterprise services. Leverage front-end and server-side technologies to develop APIs, implement DevOps practices, and optimize Artificial Intelligence (AI) applications.<br /><br /><br /><b>Must have skills : </b>Machine Learning (ML)<br /><br /><br /><b>Good to have skills : </b>NA<br />Minimum <br /><b>3</b> year(s) of experience is required<br /><br /><br /><b>Educational Qualification : </b>15 years full time education<br /><br /><br /><b>Summary: </b><br />As a Large Language Model Full Stack Engineer, a typical day involves designing and building applications that seamlessly integrate with advanced language models and various enterprise systems. The role requires balancing front-end and back-end development tasks, creating robust application programming interfaces, and ensuring smooth deployment through continuous integration and delivery practices. The engineer collaborates with cross-functional teams to enhance the performance and scalability of artificial intelligence solutions, while continuously refining the user experience and operational efficiency of the deployed applications.<br /><br /><br /><b>Roles & Responsibilities: </b><br /><li> Expected to perform independently and become an SME.<br /></li><li> Required active participation/contribution in team discussions.<br /></li><li> Contribute in providing solutions to work related problems.<br /></li><li> Collaborate with stakeholders to gather requirements and translate them into technical solutions.<br /></li><li> Maintain and improve existing applications by identifying bottlenecks and implementing optimizations.<br /></li><li> Support junior team members by sharing knowledge and assisting in problem-solving.<br /></li><li> Ensure adherence to best practices in coding, testing, and deployment to maintain high-quality deliverables.<br /><br /><br /><b>Professional & Technical Skills: </b><br /><br /><br /><b>Must To Have Skills:</b><br /></li><li>Proficiency in Machine Learning (ML).<br /></li><li> Experience with developing and integrating APIs to connect front-end and back-end systems.<br /></li><li> Familiarity with DevOps methodologies and tools to automate deployment and monitoring processes.<br /></li><li> Strong understanding of artificial intelligence application development and optimization.<br /></li><li> Ability to work with both server-side and client-side technologies to deliver full stack solutions.<br /></li><li> The candidate should have minimum 3 years of experience in Machine Learning (ML).<br /></li><li> This position is based at our Mumbai office.<br /></li><li> A 15 years full time education is required.<br /><br /><br /><b>Qualification</b> 15 years full time education</li>",Llm | Enterprise Systems | Artificial Intelligence | Apis | Ai | User Experience | Programming | Full Stack
300626502261,"Software Engineer Data Science (Python, Generative AI & LLMs",Gebbs Healthcare Solutions,Mumbai,Associate level,"{'minimumSalary': 0, 'maximumSalary': 0, 'currency': 'INR', 'hideSalary': True, 'variablePercentage': 0.0, 'minSalaryPerMonth': 0, 'maxSalaryPerMonth': 0, 'ctcBreakup': {}}",4 Days Ago,/job-listings-software-engineer-data-science-python-generative-ai-llms-gebbs-healthcare-solutions-pvt-ltd-mumbai-3-to-5-years-300626502261,Experience: 5 5 years in Python. Python Programming: Minimum 5 years. Machine Learning / NLP: At least 1+ years. LLM GenAI: Minimum 1+ years.,data science | Database management | Machine learning | Cloud | Software Engineer | Deployment | Solution delivery | AWS
290626019153,"Software Engineer – Data Science (Python, Generative AI & LLMs",Gebbs Healthcare Solutions,Navi Mumbai,Associate level,"{'minimumSalary': 0, 'maximumSalary': 0, 'currency': 'INR', 'hideSalary': True, 'variablePercentage': 0.0, 'minSalaryPerMonth': 0, 'maxSalaryPerMonth': 0, 'ctcBreakup': {}}",5 Days Ago,/job-listings-software-engineer-data-science-python-generative-ai-llms-gebbs-healthcare-solutions-navi-mumbai-3-to-5-years-290626019153,Experience: 5 5 years in Python. Python Programming: Minimum 5 years. Machine Learning / NLP: At least 1+ years. LLM & GenAI: Minimum 1+ years.,kubernetes | cloud deployment | sql | docker | ansible | cloud | database management | java
300626908017,LLM Full Stack Engineer,Accenture,Pune,Associate level,"{'minimumSalary': 0, 'maximumSalary': 0, 'currency': 'INR', 'hideSalary': True, 'variablePercentage': 0.0, 'minSalaryPerMonth': 0, 'maxSalaryPerMonth': 0, 'ctcBreakup': {}}",4 Days Ago,/job-listings-llm-full-stack-engineer-accenture-solutions-pvt-ltd-pune-3-to-8-years-300626908017,"<br /><br /><b>Project Role : </b>LLM Full Stack Engineer<br /><br /><br /><b>Project Role Description : </b>Develop and integrate applications with Large Language Models (LLMs) and other enterprise services. Leverage front-end and server-side technologies to develop APIs, implement DevOps practices, and optimize Artificial Intelligence (AI) applications.                                                                                                                                                                                                                                                                                     <br /><br /><br /><b>Must have skills : </b>Generative AI<br /><br /><br /><b>Good to have skills : </b>NA<br />Minimum <br /><b>3</b> year(s) of experience is required<br /><br /><br /><b>Educational Qualification : </b>15 years full time education<br /><br /><br /><b>Summary: </b><br />As a Large Language Model Full Stack Engineer, a typical day involves designing and building applications that seamlessly integrate with advanced language models and various enterprise systems. The role requires balancing front-end and back-end development tasks, creating robust application programming interfaces, and ensuring smooth deployment through continuous integration and delivery practices. The engineer collaborates with cross-functional teams to enhance artificial intelligence solutions, focusing on performance optimization and scalability to meet evolving business needs.<br /><br /><br /><b>Roles & Responsibilities: </b><br /><li> Expected to perform independently and become an SME.<br /></li><li> Required active participation/contribution in team discussions.<br /></li><li> Contribute in providing solutions to work related problems.<br /></li><li> Collaborate with stakeholders to gather requirements and translate them into technical solutions.<br /></li><li> Maintain and improve existing applications by identifying areas for enhancement and implementing necessary changes.<br /></li><li> Document development processes, code changes, and system configurations to support knowledge sharing and future maintenance.<br /></li><li> Assist junior team members by providing guidance and support to foster their professional growth.<br /><br /><br /><b>Professional & Technical Skills: </b><br /><br /><br /><b>Must To Have Skills:</b><br /></li><li>Proficiency in Large Language Models (LLMs).<br /></li><li> Experience with API development and integration techniques.<br /></li><li> Familiarity with front-end and back-end development frameworks.<br /></li><li> Knowledge of DevOps practices including continuous integration and deployment.<br /></li><li> Understanding of artificial intelligence application optimization and scalability.<br /></li><li> The candidate should have minimum 3 years of experience in Large Language Models (LLMs).<br /></li><li> This position is based at our Pune office.<br /></li><li> A 15 years full time education is required.<br /><br /><br /><b>Qualification</b> 15 years full time education</li>",Llm | Performance Optimization | Enterprise Systems | Generative Ai | C | Artificial Intelligence | Api Development | Apis
290626922523,LLM Full Stack Engineer,Accenture,Bengaluru,Associate level,"{'minimumSalary': 0, 'maximumSalary': 0, 'currency': 'INR', 'hideSalary': True, 'variablePercentage': 0.0, 'minSalaryPerMonth': 0, 'maxSalaryPerMonth': 0, 'ctcBreakup': {}}",5 Days Ago,/job-listings-llm-full-stack-engineer-accenture-solutions-pvt-ltd-bengaluru-3-to-8-years-290626922523,"<br /> <br /> <b>Project Role : </b>LLM Full Stack Engineer<br /> <br /> <br /> <b>Project Role Description : </b>Develop and integrate applications with Large Language Models (LLMs) and other enterprise services. Leverage front-end and server-side technologies to develop APIs, implement DevOps practices, and optimize Artificial Intelligence (AI) applications.<br /> <br /> <br /> <b>Must have skills : </b>Generative AI<br /> <br /> <br /> <b>Good to have skills : </b>NA<br />Minimum <br /> <b>5</b> year(s) of experience is required<br /> <br /> <br /> <b>Educational Qualification : </b>15 years full time education<br /> <br /> <br /> <b>Summary: </b> <br />As a Large Language Model Developer, a typical day involves refining and adapting advanced language models to better suit specific domains and instructions. This role focuses on enhancing the model''s ability to understand and generate contextually relevant responses by carefully adjusting its parameters and training data. The work requires continuous evaluation of model outputs, iterative improvements, and collaboration with team members to ensure the models meet the desired performance standards in various applications. The developer actively engages in problem-solving to address challenges related to model behavior and applicability in targeted environments.<br /> <br /> <br /> <b>Roles & Responsibilities: </b> <br /> <li> Expected to perform independently and become an SME.<br /> </li><li> Required active participation/contribution in team discussions.<br /> </li><li> Contribute in providing solutions to work related problems.<br /> </li><li> Collaborate with cross-functional teams to integrate model improvements into production environments.<br /> </li><li> Monitor and analyze model performance metrics to identify areas for enhancement.<br /> </li><li> Document methodologies and findings to support knowledge sharing within the team.<br /> </li><li> Assist junior team members by providing guidance and support in their development tasks.<br /> <br /> <br /> <b>Professional & Technical Skills: </b> <br /> <br /> <br /> <b>Must To Have Skills:</b> <br /></li><li>Proficiency in Large Language Models (LLMs).<br /> </li><li> Experience with natural language processing techniques and frameworks.<br /> </li><li> Strong understanding of model fine-tuning processes and domain adaptation strategies.<br /> </li><li> Familiarity with data preprocessing and augmentation methods to improve model training.<br /> </li><li> Ability to evaluate model outputs and implement iterative improvements.<br /> </li><li> Knowledge of programming languages commonly used in machine learning workflows.<br /> </li><li> The candidate should have minimum 3 years of experience in Large Language Models (LLMs).<br /> </li><li> This position is based at our Bengaluru office.<br /> </li><li> A 15 years full time education is required.<br /> <br /> <br /> <b>Qualification</b> 15 years full time education</li>",llm | front end | data preprocessing | natural language processing | generative ai | ai | machine learning | programming languages
290626922205,LLM Full Stack Engineer,Accenture,Bengaluru,Associate level,"{'minimumSalary': 0, 'maximumSalary': 0, 'currency': 'INR', 'hideSalary': True, 'variablePercentage': 0.0, 'minSalaryPerMonth': 0, 'maxSalaryPerMonth': 0, 'ctcBreakup': {}}",5 Days Ago,/job-listings-llm-full-stack-engineer-accenture-solutions-pvt-ltd-bengaluru-3-to-8-years-290626922205,"<br /> <br /> <b>Project Role : </b>LLM Full Stack Engineer<br /> <br /> <br /> <b>Project Role Description : </b>Develop and integrate applications with Large Language Models (LLMs) and other enterprise services. Leverage front-end and server-side technologies to develop APIs, implement DevOps practices, and optimize Artificial Intelligence (AI) applications.<br /> <br /> <br /> <b>Must have skills : </b>Machine Learning (ML)<br /> <br /> <br /> <b>Good to have skills : </b>NA<br />Minimum <br /> <b>7.5</b> year(s) of experience is required<br /> <br /> <br /> <b>Educational Qualification : </b>15 years full time education<br /> <br /> <br /> <b>Summary: </b> <br />As an AI / Machine Learning Engineer, a typical day involves designing and building advanced applications and systems that leverage artificial intelligence technologies and cloud-based services. The role requires integrating these solutions into robust pipelines that are ready for production environments, ensuring reliability and scalability. The engineer works on implementing generative artificial intelligence models and may engage in diverse areas such as deep learning, neural networks, conversational agents, and image analysis. Collaboration with cross-functional teams to align technical solutions with project goals is a key aspect of the daily workflow.<br /> <br /> <br /> <b>Roles & Responsibilities: </b> <br /> <li> Expected to perform independently and become an SME.<br /> </li><li> Required active participation/contribution in team discussions.<br /> </li><li> Contribute in providing solutions to work related problems.<br /> </li><li> Collaborate with team members to continuously improve system performance and reliability.<br /> </li><li> Assist in documenting technical processes and solutions to support knowledge sharing within the team.<br /> <br /> <br /> <b>Professional & Technical Skills: </b> <br /> <br /> <br /> <b>Must To Have Skills:</b> <br /></li><li>Proficiency in Machine Learning (ML).<br /> </li><li> Experience with designing and deploying AI models in cloud or on-premises environments.<br /> </li><li> Strong understanding of generative artificial intelligence techniques and their practical applications.<br /> </li><li> Familiarity with deep learning frameworks and neural network architectures.<br /> </li><li> Ability to develop and optimize pipelines for production-ready AI solutions.<br /> </li><li> The candidate should have minimum 3 years of experience in Machine Learning (ML).<br /> </li><li> This position is based at our Bengaluru office.<br /> </li><li> A 15 years full time education is required.<br /> <br /> <br /> <b>Qualification</b> 15 years full time education</li>",llm | front end | ai solutions | neural networks | ai | machine learning | artificial intelligence | cloud
250526011430,Backend Engineer (AI / LLM / Claude Applications),Althera Laboratories,Bengaluru(Bommasandra),Associate level,"{'minimumSalary': 0, 'maximumSalary': 0, 'currency': 'INR', 'hideSalary': True, 'variablePercentage': 0.0, 'minSalaryPerMonth': 0, 'maxSalaryPerMonth': 0, 'ctcBreakup': {}}",3 Days Ago,/job-listings-backend-engineer-ai-llm-claude-applications-althera-laboratories-bengaluru-3-to-7-years-250526011430,"<p><strong>Job Title: Backend Engineer (AI / LLM / Claude Applications)</strong></p><br /><p><strong><u>Role Overview</u></strong></p><p>We are looking for a skilled Backend Engineer to design, build, and scale backend systems for AI-powered applications, with a strong focus on Claude (Anthropic) / LLM-based solutions. You will work closely with AI/ML engineers, frontend developers, and product teams to integrate large language models into production-grade systems.</p><br /><p><strong><u>Key Responsibilities</u></strong></p><ul><li>Design and develop scalable backend systems and APIs for AI-driven applications</li><li>Integrate Claude API (Anthropic) and other LLMs (OpenAI, Azure OpenAI, etc.) into products</li><li>Build middleware, orchestration layers, and agent frameworks for AI workflows</li><li>Implement prompt pipelines, context management, and memory systems</li><li>Develop high-performance REST/GraphQL APIs for AI services</li><li>Handle real-time and asynchronous processing of AI inference workflows</li><li>Optimize latency, cost, and throughput for LLM usage</li><li>Implement RAG (Retrieval Augmented Generation) pipelines using vector databases</li><li>Ensure security, compliance, and data privacy standards for AI systems</li><li>Monitor and maintain production systems, logging, and observability</li><li>Collaborate with DevOps for CI/CD, containerization, and cloud deployment</li></ul><p> </p><p><strong>Required Skills & Qualifications</strong></p><p><strong>Core Backend Skills</strong></p><ul><li>Strong experience in <strong>Python / Node.js / Java / Go</strong></li><li>Expertise in building <strong>scalable microservices architecture</strong></li><li>Solid understanding of <strong>REST APIs, GraphQL, and distributed systems</strong></li><li>Experience with <strong>databases</strong>: SQL PostgreSQL, MySQL), NoSQL (MongoDB, Redis, DynamoDB)</li></ul><p><strong>AI / LLM Experience - Claude API (Anthropic) </strong>preferred, OpenAI / Azure OpenAI / other LLMs</p><ul><li>Understanding of Prompt engineering, Token management & Context window optimization</li><li>Experience building: </li></ul><p><strong>Chatbots, copilots, or AI agents</strong></p><p><strong>Data & AI Infrastructure</strong></p><ul><li>Experience with <strong>vector databases</strong>: </li></ul><p>Pinecone, Weaviate, FAISS, Chroma</p><ul><li>Knowledge of <strong>RAG architectures</strong></li><li>Familiarity with embedding models and semantic search</li></ul><p><strong>Cloud & DevOps</strong></p><ul><li>Experience with cloud platforms: <strong>Azure / AWS / GCP</strong></li><li>Knowledge of Docker, Kubernetes, CI/CD pipelines, Serverless architectures</li></ul>",NoSQL | Artificial Intelligence | Machine Learning | SQL | Python | copilots | Cloud | Javascript
010726501449,Prompt Engineer,Nexgile Technologies,Hyderabad,Associate level,"{'minimumSalary': 0, 'maximumSalary': 0, 'currency': 'INR', 'hideSalary': True, 'variablePercentage': 0.0, 'minSalaryPerMonth': 0, 'maxSalaryPerMonth': 0, 'ctcBreakup': {}}",3 Days Ago,/job-listings-prompt-engineer-nexgile-technologies-private-limited-hyderabad-2-to-5-years-010726501449,We are looking for a highly skilled and experienced Prompt Engineer with 2 to 5 years of experience to craft and optimize the prompts behind our digital workers<br><br>Experience with NLP techniques and LLMs.,python | project management | natural language processing | production | presentation skills | problem solving | engineering | machine learning
300626927471,LLM Model Developer,Accenture,Mumbai,Associate level,"{'minimumSalary': 0, 'maximumSalary': 0, 'currency': 'INR', 'hideSalary': True, 'variablePercentage': 0.0, 'minSalaryPerMonth': 0, 'maxSalaryPerMonth': 0, 'ctcBreakup': {}}",4 Days Ago,/job-listings-llm-model-developer-accenture-solutions-pvt-ltd-mumbai-2-to-5-years-300626927471,"Minimum . 5 year(s) of experience is required. Educational Qualification : 15 years full time education. Summary :As a LLM Model Developer,you will engage in the intricate process of fine-tuning Large Language Models,focusing on instruction fine-tuning and domain adaptation<br><br>Skills:  - . Must To Have . <br><br>Skills: Proficiency in Large Language Models.- Good To Have .",natural language processing | machine learning | tensorflow | pytorch | machine learning algorithms | hlookup | conditional formatting | python
300626501425,Agentic AIOps/MLOps Engineer,Vee Healthtek,Bengaluru,Associate level,"{'minimumSalary': 0, 'maximumSalary': 0, 'currency': 'INR', 'hideSalary': True, 'variablePercentage': 0.0, 'minSalaryPerMonth': 0, 'maxSalaryPerMonth': 0, 'ctcBreakup': {}}",4 Days Ago,/job-listings-agentic-aiops-mlops-engineer-vee-healthtek-bengaluru-4-to-6-years-300626501425,"Good Understanding of Machine Learning project lifecycle Experience in architecting and implementing high-performance RESTful micro services (API development for ML Models) Familiarity with MLOps and experience with scaling and deploying Machine Learning models Experience with cloud-based machine learning platforms (e.g.,AWS SageMaker,Azure ML Service,Databricks)<br><br>Experience: 4-6 Yrs.",Performance tuning | C++ | Automation | Networking | Data management | Machine learning | Incident management | Distribution system
030726929761,DevSecOps Consultant,Infosys,Bengaluru,Associate level,"{'minimumSalary': 0, 'maximumSalary': 0, 'currency': 'INR', 'hideSalary': True, 'variablePercentage': 0.0, 'minSalaryPerMonth': 0, 'maxSalaryPerMonth': 0, 'ctcBreakup': {}}",1 Day Ago,/job-listings-devsecops-consultant-infosys-limited-bengaluru-4-to-9-years-030726929761,Bachelor of Engineering. Service Line . Quality. <br><br>Preferred Skills:  . Technology->DevOps->DevOps Architecture Consultancy. Technology->AI-AI Engineering->AI / ML Solution Architecture and Design->generative ai. Technology->AI-Responsible AI->Responsible AI->explainable ai. Technology->Devops->Ansible,Devops | cd | github | interfaces | consultancy | software testing | workflow | consulting
010726501698,software developer,March Tee,Pune,Associate level,"{'minimumSalary': 0, 'maximumSalary': 0, 'currency': 'INR', 'hideSalary': True, 'variablePercentage': 0.0, 'minSalaryPerMonth': 0, 'maxSalaryPerMonth': 0, 'ctcBreakup': {}}",3 Days Ago,/job-listings-software-developer-march-tee-pune-2-to-4-years-010726501698,"This person should understand classic web app development,design practical software,reason through problems clearly,and use LLMs thoughtfully before burning tokens.  . Disclaimer : This job posting has been aggregated from external source",c# | tcp | teamcenter | python | c++ | software development | c | web application
300626504550,Software Engineer - AI/ML,Cheq Digital,Bengaluru,Associate level,"{'minimumSalary': 0, 'maximumSalary': 0, 'currency': 'INR', 'hideSalary': True, 'variablePercentage': 0.0, 'minSalaryPerMonth': 0, 'maxSalaryPerMonth': 0, 'ctcBreakup': {}}",4 Days Ago,/job-listings-software-engineer-ai-ml-cheq-digital-private-limited-bengaluru-2-to-7-years-300626504550,"Integrate already trained ML and GenAI models (preferably GCP) in services<br><br>Experience with creating and maintaining CI / CD pipelines - we use GitHub Actions.  <br><br>Hands-on experience with Python libraries like Pandas,NumPy,Scikit-learn,Langchain / LLamaIndex etc.  <br><br>Experience with GCP / AWS services.",Architecture | GCP | Focus | MySQL | Machine learning | MongoDB | Analytics | Project execution
020726009282,SSE - AI & ML,Cheq Digital,Bengaluru,Associate level,"{'minimumSalary': 0, 'maximumSalary': 0, 'currency': 'INR', 'hideSalary': True, 'variablePercentage': 0.0, 'minSalaryPerMonth': 0, 'maxSalaryPerMonth': 0, 'ctcBreakup': {}}",2 Days Ago,/job-listings-sse-ai-ml-cheq-digital-bengaluru-2-to-4-years-020726009282,"Founded by ex-Flipkart leader Aditya Soni and backed by 3one4 Capital,Venture Highway,Ram Shriram,Lloyd Mathias and more,CheQ isnt just another fintech,it s a full-stack credit experience<br><br>Integrate already trained ML and GenAI models (preferably GCP) in services<br><br>Dedicated 2+ years of proven work experience as a AI / ML/LLM Engineer<br><br>Overall 5+ experience in ML engineering",Machine Learning | Predictive Modeling | Artificial Intelligence | Predictive Analytics | Python | ML | Analytics | Sse
300626500529,Developer-Software,Altimetrik,Bengaluru,Associate level,"{'minimumSalary': 0, 'maximumSalary': 0, 'currency': 'INR', 'hideSalary': True, 'variablePercentage': 0.0, 'minSalaryPerMonth': 0, 'maxSalaryPerMonth': 0, 'ctcBreakup': {}}",4 Days Ago,/job-listings-developer-software-altimetrik-corp-bengaluru-3-to-5-years-300626500529,"Required Skills and Qualifications: Technical Skills: Proficiency in React and Python for application development<br><br>Hands-on experience with GCP and Vertex AI for AI model deployment<br><br>Experience: 3-5 years of experience in application development,with a focus on AI-based projects<br><br>Prior experience working on client-facing projects",GCP | Focus | Agile | Deployment | Application development | Management | JIRA | Python
290626922199,GN - SC&E - PRH - RDE - Consultant,Accenture,Bengaluru,Associate level,"{'minimumSalary': 0, 'maximumSalary': 0, 'currency': 'INR', 'hideSalary': True, 'variablePercentage': 0.0, 'minSalaryPerMonth': 0, 'maxSalaryPerMonth': 0, 'ctcBreakup': {}}",5 Days Ago,/job-listings-gn-sc-e-prh-rde-consultant-accenture-solutions-pvt-ltd-bengaluru-4-to-9-years-290626922199,"Working understanding of Generative AI,LLMs,agentic AI,RAG,and multi-agent orchestration enough to spot good agentic use cases and draft agent and prompt intent.  . Ability to break down complex processes into clear logic,handoffs,and exception paths.  . Ability to solve business problems and deliver client delight.  <br><br>Your experience counts!",llm | storytelling | ux | sprint | ai | business analysis | user stories | business intelligence
